mapId,posX,posY,subAreaId,outdoor,name
54535199,-79,-42,601,False,
161480704,-10,-11,857,True,
54525973,0,21,601,False,
54526999,2,23,601,False,
143139847,7,3,839,False,Fraktal's Megalith - Exit
54535195,-82,-46,601,False,
240517636,17,20,1119,True,
161029,-58,-5,457,True,
189532167,2,-22,97,True,
110100482,-52,-87,791,False,Sylargh's Carrier - Fourth Room
54525983,0,31,601,False,
153885696,0,0,20663,True,
60035588,-75,-69,605,True,
153878788,0,-4,20663,True,
169346055,0,0,871,True,Koutoulou's Temple - Second Room
54535185,-76,-42,601,False,
54526986,2,10,601,False,
157953,-52,-1,453,True,
135267845,6,9,828,True,
159753,-56,9,454,True,
54532106,12,10,601,False,
54534175,-79,-42,601,False,
144967938,5,5,836,True,
145100034,0,5,836,True,
54534167,-77,-42,601,False,
54529039,6,15,601,False,
139464199,-14,-38,521,True,
54531099,-76,-40,601,False,
54534171,-82,-46,601,False,
240386569,19,23,1119,False,
54530048,8,0,601,False,
54529041,6,17,601,False,
54529034,6,10,601,False,
54529055,6,31,601,False,
235147526,0,0,1042,True,
159649808,-25,-49,43,True,
60031488,-83,-73,605,True,
240386050,18,18,1119,True,
169347072,27,26,871,False,Koutoulou's Temple - Third Room
154010886,-2,-6,20663,True,
144968964,6,4,836,True,
54181193,0,0,603,True,
54165820,-64,-60,604,True,
54162744,-58,-56,604,True,
54169400,-71,-56,604,True,
156242437,1,-39,56,True,
54170964,-74,-84,610,True,
54166345,-65,-73,611,True,
126095131,2,-56,809,True,
54162256,-57,-80,609,True,
54168358,-69,-38,602,True,
54166339,-65,-67,608,True,
54167865,-68,-57,604,True,
54163265,-59,-65,604,True,
173411585,0,0,1036,True,
54172454,-77,-38,600,True,
54169375,-71,-31,602,True,
239618589,6,13,1111,False,
239606289,-52,-45,1075,False,
186647552,-48,-78,625,False,
233313280,0,0,1122,True,16 - Srambad (Teams)
171183620,-16,-22,54,False,Storm Platform
116919308,22,-6,161,False,
186646528,-48,-78,625,True,
239607834,-72,-77,1102,False,
239617044,22,30,1085,False,
239606292,22,30,1084,False,
239600157,-31,15,1104,False,
233310216,0,0,1122,True,37 - The Possessed III (Teams)
239607837,6,13,1110,False,
239610906,24,27,1097,False,
239601165,29,6,1067,False,
239617041,-52,-45,1076,False,
157552645,0,0,700,True,
116917252,26,-12,162,False,
116917260,25,-6,161,False,
213125122,0,0,984,False,
56623104,-46,-25,625,False,
186646532,-45,-82,897,False,
201328130,3,2,928,True,
171312646,0,0,963,True,Spirit World
239607828,-5,-54,1086,False,
211551234,0,0,958,True,
166462729,-20,-34,525,True,
213124098,0,0,984,False,
104334849,-15,14,94,False,Bworker's Cave - Second Room
233312258,0,0,885,True,15 - Moon (Duel)
147589122,-19,-54,70,True,
90707201,20,24,32,True,
213125120,0,0,984,False,
196870150,-1,-4,911,True,
147588104,-21,-48,70,True,
213125126,0,0,984,False,
181145600,-10,29,495,True,
196871176,0,-3,911,True,
72361988,0,0,154,True,Dragon Pig's Den
56625152,-83,-31,625,False,
69208322,1,-8,2,False,Masqueraider Temple
213124106,0,0,984,False,
157551616,29,9,700,False,Kanniball Village - Fourth Room
104336903,0,0,94,True,Bworker's Cave - Fourth Room
90704385,15,26,32,True,
104334855,0,0,94,True,Bworker's Cave - Second Room
213127172,0,0,984,False,
213255170,0,0,984,False,
162795542,0,0,851,False,Misery's Desert Haven Bag
181143560,-12,33,495,True,
213255172,0,0,984,False,
179830784,-16,25,517,True,
181143552,-12,29,495,True,
105120002,66,6,751,False,Jail
159650318,-24,-51,43,True,
213125124,0,0,984,False,
134913,-7,-1,232,True,
181146634,-9,34,495,True,
147588102,-21,-50,70,True,
162793490,0,0,851,False,Temporal Anomaly Haven Bag
84412929,-1,25,23,True,
216664070,-25,33,977,False,
69206274,1,-8,2,False,Masqueraider Temple
162793500,0,0,851,False,Ephedrya Haven Bag
72355840,-1,33,154,False,Dragon Pig's Den - Fifth Room
181144580,-11,31,495,True,
162791430,0,0,851,False,Inn Haven Bag
84541955,-7,27,23,True,
240650240,0,0,1125,True,
179962370,-17,27,517,True,
162793494,0,0,851,False,Servitude's Galley Haven Bag
90707458,22,24,32,True,
181147648,0,0,495,True,
216530944,-25,33,977,False,
162792470,2,22,851,False,
233314310,0,0,885,True,29 - Xelorium (Duel)
181141506,-14,30,495,True,
162795530,0,0,851,False,Harebourg Haven Bag
159649796,-25,-61,43,True,
196870154,-1,-2,911,True,
90703360,13,25,32,True,
162795538,0,0,851,False,Bonta Stadium Haven Bag
216531202,-25,33,977,False,
162795550,0,0,851,False,Summer Almanax Haven Bag
168560652,27,32,868,True,
178783232,-24,22,57,False,Canem Cave
197004288,0,0,911,True,
189795336,9,-23,98,True,
162791452,0,0,851,False,Mercenary Haven Bag
206177284,15,-33,943,True,
168560646,27,29,867,True,
210243584,39,-44,954,False,Spirit Abode - Fifth Room
181145602,-10,30,495,True,
216531204,-25,33,977,False,Brakmar Prison
159649798,-25,-59,43,True,
119278087,0,0,807,True,Aquadome - Globe Room
162795546,0,0,851,False,Evil Forest Haven Bag
233309190,0,0,885,True,25 - Kolossium (Duel)
216663302,-25,33,977,False,
181145608,-10,33,495,True,
181141508,-14,31,495,True,
181145610,-10,34,495,True,
178785280,-28,28,57,False,
168562690,0,0,866,True,
162791442,0,0,851,False,Corsair Ship Haven Bag
162795524,0,0,851,False,Winter Haven Bag
210243590,0,0,954,True,Spirit Abode - Fifth Room
233311238,0,0,885,True,27 - Kwismas (Duel)
206179848,0,0,943,True,
119277063,0,0,807,True,Aquadome - Bubblejet Room
216530946,-25,33,977,False,
134156,-6,12,31,True,
197002246,-2,-4,911,True,
162794518,6,22,851,False,
179831296,-15,25,517,True,
84412417,-2,25,23,True,
233312262,0,0,885,True,24 - Dragon Pig II (Duel)
147590667,-16,-45,70,True,
168560644,27,28,866,True,
162795520,0,0,851,False,Kwismas Haven Bag
147587075,-23,-53,70,True,
162795536,0,0,851,False,Mishell Haven Bag
233310218,0,0,885,True,37 - The Possessed III (Duel)
168560654,27,33,868,True,
162793474,0,0,851,False,Wabbit Haven Bag
232001536,0,0,1036,True,
196871174,0,-4,911,True,
216530948,-25,33,977,False,
147588096,-21,-56,70,True,
178784262,-23,10,526,False,
162791440,0,0,851,False,Tritun Haven Bag
162791446,0,0,851,False,War's Wounds Haven Bag
168691712,0,0,866,True,
216531208,-25,33,977,False,
119277057,21,18,807,False,Aquadome - Bubblejet Room
168558608,25,34,868,True,
147587594,-22,-46,70,True,
178784256,-23,21,57,False,Canem Cave
233318402,0,0,885,True,21 - Fields (Duel)
162795544,0,0,851,False,Sweets Haven Bag
147590657,-16,-55,70,True,
233319428,0,0,1122,True,33 - Crocuzko (Teams)
162795532,8,12,851,False,Al Howin Haven Bag
152067,-41,3,451,False,
162796566,10,22,851,False,
178914820,0,0,1036,True,
147589633,-18,-55,70,True,
178785288,-26,7,526,False,Eks Cave
162795548,0,0,851,False,Autumn Almanax Haven Bag
162791444,0,0,851,False,Brakmar Stadium Haven Bag
159652874,0,0,43,True,
233316358,0,0,885,True,30 - Last Hope (Duel)
122946049,0,-32,30,False,
189794311,7,-24,98,True,
147587077,-23,-51,70,True,
178914822,0,0,1036,True,
178785286,-26,5,526,False,Eks Cave
159652876,0,0,43,True,
111411713,-68,-78,616,False,
233314306,0,0,885,True,17 - Sidimote (Duel)
202377222,0,0,931,True,Blood Throne - Third Room
237897749,0,0,904,True,
174071808,15,-65,876,False,El Piko's Cave - Exit
142087693,-27,-37,68,True,
237901856,0,0,904,True,
237907974,0,0,904,True,
84544005,0,0,23,True,
237785150,0,0,904,True,
237765660,0,0,904,False,
237909024,0,0,904,True,
237911087,0,0,904,True,
237787648,0,0,904,False,
237777922,0,0,904,False,
237911048,0,0,904,True,
237902869,0,0,904,True,
237766671,0,0,904,False,
237900821,0,0,904,True,
98830851,5,3,10,False,
217058308,-29,-56,973,False,
139723266,-13,-40,84,True,
98830859,5,11,10,False,
98831875,7,3,10,False,
142088195,-26,-47,68,True,
217059334,-32,-54,973,False,
230170115,-13,-29,1123,False,A18 - Sidimote II (Duel)
223347978,37,-83,1026,True,
217061380,-28,-55,973,False,
98831877,7,5,10,False,
98831881,7,9,10,False,
195302402,-81,6,907,True,
142087175,-28,-43,68,True,
230163981,-13,-29,1123,False,A48 - Sidekicks (Teams)
98831883,7,11,10,False,
173016066,-28,18,57,True,
142085124,-32,-46,68,True,
223348487,38,-80,1026,True,
217057280,-35,-56,975,False,
230162947,-13,-29,1123,False,A11 - Cracklers (Duel)
195432966,0,0,907,True,
142089220,-24,-46,68,True,
223348736,38,-76,1024,True,
230168071,-13,-29,1123,False,A28 - Ecaflip City (Duel)
142213635,-39,-47,68,True,
142090764,-21,-38,68,True,
55052290,-83,-48,617,False,Royal Mastogob's Greenhouse - Third Room
230174211,-13,-29,1123,False,A22 - Freezammer (Duel)
179307012,-66,32,883,True,
230172165,-13,-29,1123,False,A31 - War (Teams)
224658183,27,-87,1029,True,
130287616,-6,-2,823,False,Brutatax's Factory - Exit
172754954,-15,32,517,True,
142090251,-22,-39,68,True,
207880192,20,-37,950,False,Wind Dojo - First Room
142083074,-36,-48,68,True,
172755458,-14,24,517,True,
195300367,0,0,908,True,
195298319,0,0,2,True,
173020166,-20,22,57,True,
195429378,-83,11,905,True,
173018624,-23,16,57,True,
142089224,-24,-42,68,True,
139725314,-9,-40,84,True,
195301635,0,0,907,True,
130285572,0,0,823,True,
223479050,36,-83,1026,True,
226234883,0,0,1025,True,
147851269,-10,-10,168,True,
223348490,38,-83,1026,True,
207883264,20,-37,950,False,Wind Dojo - Fourth Room
226232837,38,-77,1025,True,
172754956,-15,34,517,True,
178257920,-15,38,61,True,
142088710,-25,-44,68,True,
142087683,-27,-47,68,True,
173019138,-22,18,57,True,
147853569,-6,-16,33,True,
142085123,-32,-47,68,True,
87294471,13,21,528,False,Blacksmith Dungeon - Ninth Room
172753417,-18,31,517,True,
76285443,-52,37,765,True,Paleozoi Crater
55054336,-82,-48,617,False,Royal Mastogob's Greenhouse - Exit
147849736,-13,-7,169,True,
173018631,-23,23,57,True,
55053318,0,0,617,True,Royal Mastogob's Greenhouse - Fourth Room
142084618,-33,-40,68,True,
76285444,-52,38,765,True,
226232833,38,-83,1025,True,
223479561,35,-82,1026,True,
173019143,-22,23,57,True,
178257922,-15,39,61,True,
172754955,-15,33,517,True,
87297537,13,21,528,False,Blacksmith Dungeon - Third Room
168821762,20,27,863,True,
223347462,36,-79,1026,True,
223481611,33,-83,1023,True,
142086661,-29,-45,68,True,
173019660,-21,28,57,True,
173019144,-22,24,57,True,
172753415,-18,29,517,True,
76421641,0,0,764,True,
87295489,13,21,528,False,Blacksmith Dungeon - First Room
66847748,0,0,759,True,Kwismas Cavern - Second Room
66846724,0,0,759,True,Kwismas Cavern - First Room
142083082,-36,-40,68,True,
147850760,-11,-7,33,True,
172756484,-12,26,517,True,
223349000,39,-81,1026,True,
223348488,38,-81,1026,True,
87294469,13,21,528,False,Blacksmith Dungeon - Sixth Room
76415493,-56,39,764,True,Billabone Cemetery
172757509,-10,27,517,True,
173018881,-23,15,57,True,
173016069,-28,21,57,True,
142086150,-30,-44,68,True,
173147138,0,0,57,True,
87297541,13,21,528,False,Blacksmith Dungeon - Emote
173018636,-23,28,57,True,
168820748,19,32,865,True,
142085647,-31,-35,68,True,
87294465,13,21,528,False,Blacksmith Dungeon - Entrance
87295493,13,21,528,False,Blacksmith Dungeon - Seventh Room
66851840,-36,-89,759,False,Kwismas Cavern - Exit
147849474,-14,-17,33,True,
172759040,-8,23,517,True,
172754434,-16,24,517,True,
173019651,-21,19,57,True,
66848768,-36,-89,759,False,Kwismas Cavern - Third Room
157027328,33,4,846,False,LeChouque's Boat - Fourth Room
62917638,0,0,623,True,Korriander's Lair - Fourth Room
66850816,-36,-89,759,False,Kwismas Cavern - Fifth Room
59900934,-2,6,603,False,
66848772,0,0,759,True,Kwismas Cavern - Third Room
62920706,-73,-69,623,False,
173017611,-25,27,57,True,
157026304,33,4,846,False,LeChouque's Boat - Third Room
142085637,-31,-45,68,True,
142084610,-33,-48,68,True,
157026309,0,0,846,True,LeChouque's Boat - Third Room
59770886,4,6,603,False,
173021185,0,0,57,True,
168820752,19,34,865,True,
173018121,-24,25,57,True,
66846720,-36,-89,759,False,Kwismas Cavern - First Room
59903488,-81,-73,603,False,
137368576,7,2,827,False,
189531146,0,-19,97,True,
172753416,-18,30,517,True,
174067204,0,0,876,True,El Piko's Cave - Third Room
134223874,8,3,827,True,
172753411,-18,25,517,True,
64227328,-71,-83,610,False,
183768064,-4,0,480,False,Sram Temple
186515970,-49,-81,897,True,
136579072,6,3,830,False,Ring Exit
148112899,-14,-9,169,False,
158859777,-20,-61,59,True,
147982082,-17,-17,169,True,
200804356,0,0,922,False,
183765002,0,3,10,False,Cra Temple
147850757,-11,-10,168,True,
183769088,4,-2,479,False,Pandawa Temple
63440641,-46,-69,501,False,
183895560,0,0,1036,True,
67372032,5,-15,95,True,
200805380,0,0,922,False,
164889088,-12,-44,523,False,
183768070,-4,0,480,False,Sram Temple
137367812,6,-2,829,True,
142083077,-36,-45,68,True,
134220800,5,2,827,True,
147852802,-7,-13,33,True,
218629126,0,0,1013,True,White Rat's Pantry - Second Room
142085636,-31,-46,68,True,
192414722,6,-18,95,False,Astrub Inn
186387968,-45,-82,897,True,
137367814,6,1,827,True,
183762954,1,3,10,False,Iop Temple
172755972,-13,26,517,True,
192413696,6,-18,95,False,Astrub Inn
147849732,-13,-11,33,True,
186385920,-47,-82,897,True,
192413698,6,-18,95,False,Astrub Inn
183767054,-3,-4,2,False,Sacrier Temple
61865992,0,0,624,True,
134222852,7,4,827,True,
183767044,-3,-4,2,False,Sacrier Temple
137370371,0,0,1036,True,
241441797,0,0,536,True,
192417798,3,-21,95,False,
235668230,24,26,1041,True,
95685123,4,-6,180,True,
186384898,-48,-81,897,True,
147860739,0,0,168,True,
95683079,4,-6,180,False,
172754442,-16,32,517,True,
139727108,0,0,84,True,
192419848,0,0,1036,True,
172752899,-19,25,517,True,
134220034,4,1,827,True,
166986754,-7,-43,493,False,Blop Fields - Royal Morello Cherry Blop Room
61998088,0,0,624,True,
134223876,8,4,827,True,
136185090,4,0,829,True,
95684103,4,-5,180,False,
192415754,5,-19,95,False,Militia Tower
147858433,0,0,1036,True,
142090254,-22,-36,68,True,
142087692,-27,-38,68,True,
235667971,24,29,1041,True,Zxkhankzbz Zzazzonbz
57019915,0,0,609,True,
192415750,4,-18,95,False,Astrub Bank
147852288,-8,-15,33,True,
235668227,24,27,1041,True,
224789506,23,-82,1029,True,
192415752,2,-19,95,False,Hair Salon
217063428,-35,-60,976,False,
95685127,5,-6,180,True,Amakna Castle - Militia
81789952,-13,-29,1033,False,Kolossium
192414726,4,-19,95,False,Council Hall
136054018,6,0,829,True,
235669512,26,30,1041,True,Mazboorkrrbz Zzazzonbz
193729543,0,0,336,True,Sandy Castle - Exit
230166023,-13,-29,1123,False,A27 - Kwismas (Duel)
147851779,-9,-12,168,True,
235668233,24,25,1041,True,
172753922,-17,24,517,True,
142089229,-24,-37,68,True,
148638209,17,32,32,False,Eliotrope Temple
235799811,23,27,1041,True,
235668239,24,23,1041,True,Anzzkhambzrbz
230171141,-13,-29,1123,False,A30 - Last Hope (Teams)
95815683,0,0,180,True,
172886018,0,0,517,True,
147849734,-13,-9,169,True,
189533193,0,0,97,True,
224792325,0,0,1029,True,
95684101,6,-6,180,True,
142085128,-32,-42,68,True,
235669763,25,27,1041,True,
142085122,-32,-48,68,True,
230163983,-13,-29,1123,False,A48 - Sidekicks (Duel)
230162961,-13,-29,1123,False,A54 - Chaos Clock (Teams)
57025031,0,0,795,True,
166987778,-7,-43,493,False,Blop Fields - Royal Pippin Blop Room
224788995,24,-81,1029,True,
147854341,-4,-10,169,True,
57024007,0,0,275,True,
235675395,0,0,1041,True,
189530113,-2,-28,97,True,
230168075,-13,-29,1123,False,A40 - Bonta (Duel)
230170123,-13,-29,1123,False,A42 - Belladonna (Duel)
166986758,0,0,493,True,Blop Fields - First Room
166987782,0,0,493,True,Blop Fields - Second Room
142086666,-29,-40,68,True,
230163971,-13,-29,1123,False,A12 - Ecaflipus (Duel)
172753412,-18,26,517,True,
235799557,21,26,1041,True,Bombarnazzzbz Zowzrbz
235673868,0,0,1041,True,Bzzkkbz Zxkhankzbz
163315716,1,3,856,True,
56885769,-56,-76,609,True,Charhole Cavern
230176267,-13,-29,1123,False,A53 - Gargandyas (Duel)
57021957,0,0,652,True,
189531150,0,-15,97,True,
147853315,-6,-12,33,True,
230165001,-13,-29,1123,False,A37 - The Possessed III (Teams)
230174219,-13,-29,1123,False,A46 - Tales (Duel)
230170117,-13,-29,1123,False,
193725447,0,0,336,True,Sandy Castle - First Room
142089733,-23,-45,68,True,
224792323,0,0,1029,True,
172753409,-18,23,517,True,
230175237,-13,-29,1123,False,A34 - Pandawa (Teams)
163316738,1,1,856,False,
217056266,-30,-57,973,False,
173018632,-23,24,57,True,
189532166,2,-23,97,True,
57017867,-76,-85,610,True,Konk Cave
163316743,0,0,857,True,
173019652,-21,20,57,True,
217059338,-35,-56,975,False,
230174213,-13,-29,1123,False,A33 - Crocuzko (Teams)
142086663,-29,-43,68,True,
230168073,-13,-29,1123,False,A40 - Bonta (Teams)
56887808,-78,-77,606,False,
54161728,-56,-64,604,True,
54164284,-61,-60,615,True,
232004612,0,0,466,True,
54179153,0,0,610,True,
54166322,-65,-50,604,True,
204999169,22,-22,941,True,
156240387,-3,-41,56,True,
156237824,-8,-44,56,True,
54163770,-60,-58,615,True,
54169909,-72,-53,604,True,
54171434,-75,-42,601,True,
129761282,-10,-4,822,True,
54162749,-58,-61,604,True,
54160705,-54,-65,604,True,
54173513,-79,-73,603,True,
117443586,19,8,801,True,
196609282,-3,-9,912,False,Chocomancers' Secret Conference Room
204998657,21,-22,941,True,
126091522,-5,-31,178,True,
156240384,-3,-44,56,True,
173278721,16,-59,872,True,
156238345,-7,-35,56,True,
71304198,0,0,945,False,
54170922,-74,-42,601,True,
196608006,-2,-5,911,False,Chocolate Mystery
54175023,-82,-47,602,True,
196608258,-4,-4,910,False,Dadi's Hiding Place
54173996,-80,-44,601,True,
54167864,-68,-56,604,True,
123994627,29,-12,817,True,
54161741,-56,-77,609,True,
54166831,-66,-47,604,True,
54172459,-77,-43,601,True,
126092055,-4,-52,519,True,
54160712,-54,-72,609,True,
156237826,-8,-42,56,True,
54168867,-70,-35,602,True,
54167849,-68,-41,602,True,
54169394,-71,-50,615,True,
54167362,-67,-66,608,True,
54164800,-62,-64,604,True,
54167343,-67,-47,604,True,
54173519,-79,-79,606,True,
189792773,4,-26,98,True,
54173990,-80,-38,600,True,
54167860,-68,-52,615,True,
71305222,0,0,945,False,
126095128,2,-53,809,True,
54153538,0,0,602,True,
231997444,0,0,451,True,
54174542,-81,-78,606,True,
159649809,-25,-48,43,True,
169083912,23,30,861,True,
206177286,15,-31,943,True,
54171953,-76,-49,604,True,
54167353,-67,-57,604,True,
156242433,1,-43,56,True,
54171938,-76,-34,600,True,
126223133,-6,-58,519,True,
161351684,-3,-6,855,True,
64751616,-4,-7,755,False,The Kwakwa's Nest - Third Room
204999681,23,-22,941,True,
54166840,-66,-56,615,True,
201326852,0,0,1036,True,
54168865,-70,-33,602,True,
54156626,0,0,608,True,
54167348,-67,-52,615,True,
54168907,-70,-75,611,True,
54168866,-70,-34,602,True,
54168874,-70,-42,602,True,
201851139,0,-1,927,False,Abandoned Cave
54180169,0,0,603,True,
201854210,0,0,927,True,
173277698,14,-58,872,True,
54172460,-77,-44,601,True,
54165809,-64,-49,604,True,
54167877,-68,-69,608,True,
54167855,-68,-47,604,True,
54174030,-80,-78,606,True,
54159659,-52,-43,652,True,
169083908,23,28,860,True,
189793799,6,-24,98,True,
54163282,-59,-82,609,True,
126091543,-5,-52,519,True,
54157650,0,0,608,True,
54169893,-72,-37,602,True,
54168864,-70,-32,602,True,
129763586,-8,-6,822,True,
54173992,-80,-40,600,True,
159779343,-38,-50,43,True,
201852164,0,0,927,True,
115607041,29,-17,798,True,
147588105,-21,-47,70,True,
204998914,21,-25,941,True,
54160192,-53,-64,604,True,
54170921,-74,-41,601,True,
54170920,-74,-40,601,True,
90705665,17,24,32,True,
54163794,-60,-82,609,True,
54170450,-73,-82,610,True,
64752640,-4,-7,755,False,The Kwakwa's Nest - Fourth Room
156238854,-6,-38,56,True,
54167369,-67,-73,611,True,
54162752,-58,-64,604,True,
156238853,-6,-39,56,True,
54162231,-57,-55,604,True,
54173488,-79,-48,602,True,
54160706,-54,-66,604,True,
204998144,20,-23,941,True,
126226186,0,0,809,True,
54165812,-64,-52,604,True,
126095132,2,-57,809,True,
54167382,-67,-86,610,True,
115607047,29,-14,798,True,
54161223,-55,-71,609,True,
169216006,0,0,861,True,
54168885,-70,-53,615,True,
54173008,-78,-80,606,True,
54169376,-71,-32,602,True,
156240388,-3,-40,56,True,
159649806,-25,-51,43,True,
54163283,-59,-83,609,True,
169084936,24,30,861,True,
129762310,0,0,822,True,
126093592,-1,-53,809,True,
54166849,-66,-65,608,True,
161224196,-7,-2,858,False,
156178,-49,18,454,True,
110892033,-58,-73,785,True,
166855168,-21,-18,541,False,
153890054,0,0,445,True,
156762625,36,5,93,True,
153885956,0,0,20663,True,
59515138,-75,-75,621,False,Snowfoux Den - Fifth Room
163081,-62,-9,471,True,
161484038,-11,-20,857,True,
156898824,0,0,93,True,
166724096,-18,-33,525,False,
59509760,-77,-75,622,True,Snowfoux Caverns
59510784,-76,-75,622,True,Snowfoux Caverns
156171,-49,11,453,True,
59507972,-79,-77,622,True,Snowfoux Caverns
159646224,-32,-49,43,True,
173670916,12,-61,873,True,
59518468,0,0,621,True,Snowfoux Den
60036609,-73,-72,605,True,
60034051,-78,-70,605,True,
153879811,2,-3,450,True,
60038146,-70,-71,605,True,
59639808,-80,-75,622,True,Snowfoux Caverns
153362,-43,-18,209,True,
110625283,-69,-85,788,True,
159649284,-26,-61,43,True,
160773,-58,5,453,True,
107216896,-17,8,223,False,Koolich Cavern - First Room
133169154,-10,-44,523,True,
139463684,-15,-41,521,True,
134144,-6,0,232,True,
104599041,-5,10,284,False,Bwork Dungeon - Solitary Confinement
60035078,-76,-67,605,True,
221775366,0,0,1018,True,
151824,-40,-16,209,True,
185863683,1,-6,2,True,
137739,-13,11,253,True,
156679,-50,7,453,True,
161089542,0,0,856,True,
161483010,-12,-18,857,True,
189793797,6,-26,98,True,
189795335,9,-24,98,True,
161481992,-13,-21,857,True,
221776390,0,0,1018,True,
60035591,-75,-66,605,True,
161485064,-10,-21,857,True,
85723651,-18,-2,235,False,
164103699,-26,-15,525,True,
210633730,-3,-3,956,True,
72617985,-2,31,11,True,
221643266,-6,15,1019,True,
221774336,-5,3,1018,False,Gob Akademy - First Room
183505920,0,0,892,True,
60037125,-72,-68,605,True,
107228160,-17,8,223,False,Koolich Cavern - Exit
164103171,-27,-31,525,True,
161485060,-10,-19,857,True,
60036097,-74,-72,605,True,
153879301,1,-5,445,True,
154128,-45,16,466,True,
189794310,7,-25,98,True,
221778438,0,0,1018,True,
159651330,-22,-63,43,True,
210501634,-1,-3,956,True,
153360,-43,-16,209,True,
131596288,0,0,820,True,
221643270,-7,21,1019,True,
60034054,-78,-67,605,True,
161027,-58,-3,457,True,
72621056,0,0,11,True,
183502854,-71,-79,892,True,
210503170,1,-4,956,True,
159649799,-25,-58,43,True,
221777410,-5,3,1018,False,Gob Akademy - Laboratory
60040449,0,0,605,True,
189792261,3,-26,98,True,
164103681,-26,-33,525,True,
60036103,-74,-66,605,True,
160959745,5,-1,856,True,
139461128,-20,-37,521,True,
159745,-56,1,453,True,
128058892,-9,-48,518,True,
160957954,3,2,856,True,
156177,-49,17,454,True,
210502145,0,-4,956,True,
153880836,4,-4,445,True,Incarnam - Flight Zone
123209732,0,0,814,True,Shadow's Pyramid - Third Room
183502852,-74,-80,892,True,
203685888,15,-20,929,True,
183507976,0,0,892,True,
152848,-42,-16,209,True,
161304,-59,24,453,True,
60037634,-71,-71,605,True,
216273164,0,0,1011,True,
60035077,-76,-68,605,True,
183508992,0,0,892,True,
159489,-55,-1,453,True,
161286,-59,6,453,True,
60040195,0,0,605,True,
157206,-51,22,454,True,
161301,-59,21,453,True,
156893698,34,6,93,True,
183501832,-71,-78,892,True,
60036099,-74,-70,605,True,
60036101,-74,-68,605,True,
157698,-52,2,453,True,
183502862,-72,-75,892,True,
221512712,-3,23,1019,True,
183500804,-75,-78,892,True,
54789127,2,7,600,False,
183500816,-73,-74,892,True,
183501840,-71,-75,892,True,
54793740,11,12,600,False,
54790159,-77,-38,600,False,Frigostian Paradise Tavern
107217924,0,0,223,True,Koolich Cavern - Second Room
183509000,0,0,892,True,
54788108,0,12,600,False,
159767,-56,23,454,True,
155155,-47,19,466,True,
198444040,-84,-13,917,True,Sacrificial Altar
183504396,0,0,892,True,
54788098,0,2,600,False,
183502858,-69,-78,892,True,
183508996,0,0,892,True,
34473218,-38,-14,319,False,The Labyrinth of the Minotoror - Eighteenth Room
54789634,3,2,600,False,
198575104,-86,-17,917,True,
172228613,-32,34,280,True,
101714437,4,-15,99,False,
140775424,-85,-59,835,False,Belly of the Whale - Fourth Room
99756545,0,0,161,True,
101712387,1,-16,99,False,
215222531,0,0,1036,True,
227278852,33,-64,1027,False,
113510407,-13,-29,750,True,Ten Year Tournament - 1H
75499265,-17,-4,231,True,
237780992,0,0,904,False,
99615491,25,-13,164,True,
158075904,33,3,167,True,
173542403,19,-62,873,True,
147852545,-8,-16,33,True,
230170121,-13,-29,1123,False,A42 - Belladonna (Teams)
98828801,1,1,10,False,
98830855,5,7,10,False,
172755970,-13,24,517,True,
195300352,-86,13,906,False,
98829833,3,9,10,False,
98832905,9,9,10,False,
217061376,-31,-57,975,False,
98830857,5,9,10,False,
224659211,27,-88,1029,True,
98828805,1,5,10,False,
230170113,-13,-29,1123,False,A18 - Sidimote II (Teams)
98829827,3,3,10,False,
195300362,-18,27,517,True,
98828807,1,7,10,False,
195297280,-87,14,906,True,
217060352,-31,-57,975,False,
195431940,0,0,907,True,
173018113,-24,17,57,True,
147852033,-9,-16,33,True,
139724290,-11,-40,84,True,Knife Throw
142085639,-31,-43,68,True,
205521414,25,-29,942,True,
195303938,0,0,907,True,
217056260,-33,-54,973,False,
230171139,-13,-29,1123,False,A19 - Incarnam (Duel)
172756992,-11,22,517,True,
123472385,-29,-12,816,True,
230173193,-13,-29,1123,False,A45 - Albuera (Teams)
230166029,-13,-29,1123,False,A50 - Sylargh (Teams)
179306498,-67,30,883,True,
172754951,-15,29,517,True,
142086159,-30,-35,68,True,
207884290,20,-37,950,False,
195300364,15,14,894,False,Citadel Hall
142090763,-21,-39,68,True,
173018114,-24,18,57,True,
195300360,0,0,908,True,
195297286,-82,6,907,True,
223348489,38,-82,1026,True,
207881216,20,-37,950,False,Wind Dojo - Second Room
195430918,0,0,975,True,
173018629,-23,21,57,True,
173016577,-27,17,57,True,
207882240,20,-37,950,False,Wind Dojo - Third Room
195301382,-25,-52,43,True,Grougalorasalar's Tears
195297282,-84,13,905,True,
173019147,-22,27,57,True,
142213636,-39,-46,68,True,
195298312,-5,-9,2,True,
226231809,37,-82,1025,True,
223348508,0,0,1036,True,
173019650,-21,18,57,True,
147981824,-17,-15,169,True,
207884288,20,-37,950,False,Wind Dojo - Fifth Room
142089221,-24,-45,68,True,
223347972,37,-78,1024,True,
139725313,-9,-41,84,True,Gladiatrool Arena
130287620,0,0,1036,True,
142087691,-27,-39,68,True,
142090758,-21,-44,68,True,
223348994,38,-77,1024,True,
142089230,-24,-36,68,True,
87294475,0,0,528,True,Blacksmith Dungeon - First Room
173016581,-27,21,57,True,
