protocol	opcode	schema_fingerprint	field_schema	client_owner_action	client_context	server_directions	server_references	server_status	evidence_grade	next_action
Game	kzi	00dbf40a8b8d8e777379de901ee80c1e4837730eaed783e502e647e8e85ef8fb	1:repeated kzg fzxc; 2:repeated kzg fzxd	Core.UILogic.PlayerInfoUi.LadderViewData::.ctor | fhk::bfaj | fhk::oax	Core.UILogic.PlayerInfoUi.LadderViewData (toca a 2 mensajes): rankingKoli		0	shape-known	B	Locate client feature and capture a journey.
Game	kzj	4af6f1292b3f95de132d737193d1b8fcf5f6965bba778a9b75e0028cee5764ec	1:repeated string fzxh				0	shape-known	C	Locate client feature and capture a journey.
Game	kzl	400e2eebf9853d94541d4f755828c3a225c422efcbb83ea90f8cd1d2bd64ad47	1:kyi fzxl; 2:kyl fzxm	fhk::bfaj | fhk::oax			0	shape-known	C	Locate client feature and capture a journey.
Game	kzn	6bbc52bd11bdf27851225a36e47839292b92f5879afe2c2ffdacfeb409641d1a	1:int64 fzxr; 2:lzc fzxs				0	shape-known	C	Locate client feature and capture a journey.
Game	kzq	e628cff7821aff3060e74b60a7055099057bcf7cbfd9a053d9ecb827f9325d29	1:kzo fzxw				0	shape-known	C	Locate client feature and capture a journey.
Game	kzs	3adf817c989ee5608088ea8e3aae5d5755da008d979462c876bfe55469c2bc92	2:repeated int32 fzya; 4:kzn fzyb; 1:kzn fzyc; 3:kzq fzyd	fhk::bfae | fhk::bo			0	shape-known	C	Locate client feature and capture a journey.
Game	kzt	46ac442551ec1e2c9c360e2bc585fdbb2faa3327adfa207544c27d2389d34da5	1:int64 fzyi	fhf::beyq | fhf::bqp | fhf::evg | fhf::imv			0	shape-known	C	Locate client feature and capture a journey.
Game	kzu	5e6ee01b2437565f6b2d5931256c5519d287c295c63f94344810516e1f1b1c23	1:optional int32 fzym; 2:int64 fzyo; 3:int32 fzyp; 4:int64 fzyq; 5:optional int32 fzyr; 6:bool fzyt; 7:int32 fzyu; 8:lhg fzyv; 9:int32 fzyw; 10:lba fzyx; 11:string fzyy; 12:optional int32 fzyz; 13:lhg fzzb; 14:lhg fzzc	Core.UILogic.PlayerInfoUi.PlayerInfoBase::.ctor | fhk::bfag | fhk::epj	Core.UILogic.PlayerInfoUi.PlayerInfoBase (toca sólo a éste): protocolId, playerName, lookWithOutfit, isMale, isOnline, lastUpdated, canEditCard, backgroundId, titleId, ornamentId, auraId, allianceWrapper		0	shape-known	B	Locate client feature and capture a journey.
Game	kzy	05673f6308ba2991fb5fd30df0131fa1d8cd09b4456a8c91cb6f1b6b4c0f3655	1:repeated kxe fzzg; 2:optional int64 fzzh; 3:string fzzj; 4:kzu fzzk; 5:kzw fzzl				0	shape-known	C	Locate client feature and capture a journey.
Game	lab	08935f31547bc9e948746931e6e1ef71b454715de67d46c100d50b8f1a1fec5c	1:kzz fzzp; 2:kzz fzzq				0	shape-known	C	Locate client feature and capture a journey.
Game	lad	72aa720f05bb330cd953a7bb2ef20bc1e3a63ffdaaa997ba55737646321f1ee4	1:lab fzzu; 2:kzy fzzv	fhk::bfag | fhk::epj			0	shape-known	C	Locate client feature and capture a journey.
Game	lag	0e5b9719d5920244ef4b0b616837528a6bdb0cb95c8a0aeca05c6915060214fc	1:lae gaaa; 2:kxe gaab; 3:int64 gaac	fhf::beyw | fhf::eoe | fhf::epd | fhf::th			0	shape-known	C	Locate client feature and capture a journey.
Game	lak	1d57f3c8ae9a1f54ff0de1e33de381a3d5052d23800b391fcc5cf8d2b1bac6bb	1:int32 gaah; 2:int32 gaai; 3:lai gaaj				0	shape-known	C	Locate client feature and capture a journey.
Game	lal	db13da3a57d5de95530fe9a7d4fcdca99b18c495ed82d92abcd64f7dfd13c861	1:repeated lak gaan	enh::eqp | enh::fqt | enh::zyn			0	shape-known	C	Locate client feature and capture a journey.
Game	lao	8e6e22c0ad9f651d5752e4b89a92aac533332d2ab116971b01635ad4dbebf052	1:int64 gaas; 2:repeated bool gaat				0	shape-known	C	Locate client feature and capture a journey.
Game	laq	3c3c0e3226bc73e210f919ef2c051d9368a9bb4870928df4eaf22abd5d3cdfe0	1:int64 gaax; 2:int32 gaay; 3:string gaaz; 4:lan gaba; 5:ldm gabb; 6:int32 gabc; 7:lao gabd				0	shape-known	C	Locate client feature and capture a journey.
Game	lar	62386a5252c4764375fa552ba3ea7c91c4e34c6a5f829c95864b6e9fe1e5e8e9		emw::ckt | emw::fro | emw::htb | emw::kfr			0	shape-known	C	Locate client feature and capture a journey.
Game	las	0dbf0c7ababc1ea30a2039f4d19f52da2888a9e97c1269a76199eb69e0226be1	1:repeated laq gabk; 2:repeated int32 gabl; 3:repeated laq gabm	emz::nec | emz::zww			0	shape-known	C	Locate client feature and capture a journey.
Game	lcf	6f356ef251558045111ebb8cc3d248572760c02fa3e545f093806f1ed72f336d	1:lcd gabr; 2:optional string gabs	cf::mps | cf::ooa | eak::usm | fft::behc	fgv (toca a 65 mensajes, y a éste sólo de refilón, a 2 saltos): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	lci	98a12717f4365684c5fe366bc96eeb5f1b0e661e5cc15801ce586aa84e7d537d	1:lcg gabx; 2:int64 gaby; 3:int32 gabz; 4:int32 gaca	bh::dzc | bh::hdh | bh::mof | fgu::betz			0	shape-known	C	Locate client feature and capture a journey.
Game	lcj	2b4a1a427884ffd057dc9a9d35472b1ca3f231e55321e4ad048503bc266022a3	1:int32 gace; 2:int32 gacf				0	shape-known	C	Locate client feature and capture a journey.
Game	lcm	9cf491463717e7e6dc0e4879da9901cadd510383fa814a60d2e90f55dbf74946	1:lhg gacj; 2:string gack; 3:int32 gacl; 4:lck gacm	vd::qsf | gif::bkiy | git::bkiy | giu::bkiy			0	shape-known	C	Locate client feature and capture a journey.
Game	lcn	7ca99733bae4567feb8f47adf2b938874cb9004a579e257ab3f1ee80040f819d	1:int32 gacq; 2:int32 gacr; 3:int32 gacs; 4:int32 gact				0	shape-known	C	Locate client feature and capture a journey.
Game	lco	43ee6823184f28adf37d32f9f4f82bcd31959d53e0be4fd34791e6108722c9f9	1:int32 gacx; 2:repeated lgt gacy; 3:int32 gacz				0	shape-known	C	Locate client feature and capture a journey.
Game	lcp	70d53f808c1ff984c27db945116a01a09bc159d14fa6ac497149d9614250ba9a	1:int32 gadd; 2:repeated int64 gade; 3:string gadf				0	shape-known	C	Locate client feature and capture a journey.
Game	lcr	a19465d35b4cd38edcc1f580f2019731b1f125172d5b8b05e04da4f0c7b271ea	1:lcp gadj; 2:int64 gadk				0	shape-known	C	Locate client feature and capture a journey.
Game	lcs	ed2087ce832d4b98d9c27cb2c52c47490ede3101a91f8c7acfa58829eb9f9e13	1:int64 gado; 2:int32 gadp; 3:string gadq				0	shape-known	C	Locate client feature and capture a journey.
Game	lcu	1af5e589ce2a80e7f16ba41f4ead5c9c13d7102ac15c616d0d61ed0a7ee0d41e	1:bool gadu; 2:bool gadv; 3:int32 gadw; 4:lcs gadx; 5:bool gady; 6:bool gadz; 7:bool gaea; 8:int32 gaeb				0	shape-known	C	Locate client feature and capture a journey.
Game	lcx	1b0d0afd6bdccf7d496ac074f489c43827d1c8e3e4c20fa7204c7cad2c1202ff	1:int32 gaef; 2:int32 gaeg; 3:lcv gaeh				0	shape-known	C	Locate client feature and capture a journey.
Game	lcy	2b30664325125997360aac847c4455a9f1de1a2522f9dc06d215cf26b0405f5c	1:string gael; 2:int64 gaem; 3:repeated string gaen; 4:optional int32 gaeo				0	shape-known	C	Locate client feature and capture a journey.
Game	lda	5559c28c55c680e4d2e9c2a39ba2d7f6ca789a9ac13ae03b115596ca1a746822	1:repeated int64 gaet; 2:int32 gaeu; 3:int64 gaev; 4:lcy gaew	fln::bgiu			0	shape-known	C	Locate client feature and capture a journey.
Game	ldd	b5a1da6ed4bfe20f740ba827b6be4a9fed21e804fe5bf5e7e0377c31e82acdf9	1:int32 gafa; 2:int32 gafb; 3:repeated lda gafc; 4:int32 gafd; 5:ldb gafe	fdy::bdqi | fdy::bdqk | fln::bgiw | fln::bgix			0	shape-known	C	Locate client feature and capture a journey.
Game	lde	4370ba7e1d22ce97212497a9d7eb78c783060e575c29c3e3988d6318f35496bf	1:int32 gafi; 2:lbz gafj; 3:int32 gafk; 4:lca gafl; 5:int32 gafm	gsf::blir | gsn::blir | gsn::bllj | gsn::nxs			0	shape-known	C	Locate client feature and capture a journey.
Game	ldf	43053a8cd53fce9e886d860a4491d8cdb7f9ab8d281db414297acc09cbe69348	1:bool gafq; 2:int32 gafr; 3:int32 gafs; 4:int32 gaft	du::ft | du::gum | du::msk			0	shape-known	C	Locate client feature and capture a journey.
Game	ldk	e8d0bf496363969faf5d725f75adb4d93ef4bb046aaff2d3917f50257e2b0572	1:int32 gafx; 2:int64 gafy; 3:int32 gafz; 4:string gaga; 5:ldi gagb				0	shape-known	C	Locate client feature and capture a journey.
Game	ldm	49ad9bdd5d9985ca5830e193a6ca18717a78d244169659fc023aab575d56ca95	1:int32 gagf; 4:repeated lng gagg; 5:ldh gagh; 2:optional int32 gagi; 3:ldk gagk	emz::nec | emz::zww | ft::cul | ft::kij			0	shape-known	C	Locate client feature and capture a journey.
Game	ldn	a887c6968af870884d836b5cca430e9ebc7ed807afd00d7c6ae6af8110f86a42	1:int64 gagp; 2:repeated lhq gagq; 3:int64 gagr; 4:int32 gags; 5:int64 gagt; 6:repeated lde gagu; 7:int64 gagv; 8:int64 gagw; 9:llp gagx; 10:int64 gagy; 11:repeated lns gagz	eet::xaz | ezw::xaz | fdx::bdpf | fdx::bdpg	eet (toca sólo a éste): Name		0	shape-known	C	Locate client feature and capture a journey.
Game	ldo	5158b1510cd4a2f0198b0be450d8023ed8221e1559456fe4eb1afedd743e0255	1:string gahd; 2:int32 gahe; 3:optional int64 gahf; 4:repeated int64 gahh; 5:optional string gahi				0	shape-known	C	Locate client feature and capture a journey.
Game	ldq	e13cbf125d605aad29409313dc82fb756d16a954aeb98a173e454926cc7c139d	1:ldo gahn; 2:int32 gaho; 3:int32 gahp	ch::mpy | ch::oiv | ffr+<>c::bedx | ffr::beea	ffr (toca a 54 mensajes, y a éste sólo de refilón, a 1 salto): DisposePendingClaimBoostRequests		0	shape-known	C	Locate client feature and capture a journey.
Game	ldr	b2cf58a04269e20b04ef343d2a742c06c4913d3fafa6e848f6c55f5cf3c686ee	1:bool gaht; 2:repeated int32 gahu; 3:repeated int32 gahv	ch::mpy | ch::oiv | ffr+<>c::bedx | ffr::beea	ffr (toca a 54 mensajes, y a éste sólo de refilón, a 1 salto): DisposePendingClaimBoostRequests		0	shape-known	C	Locate client feature and capture a journey.
Game	ldt	aaae5d9da5ca8c0ba79c687e3546534c5589e31533fe0c46ff0c72726c5b3b10	1:int32 gahz; 2:string gaia; 3:ldr gaib; 4:ldq gaic; 5:int32 gaid	ch::ijv | ch::mpw | ch::mpy | ch::oiv	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked | ffr (toca a 54 mensajes, y a éste sólo de refilón, a 1 salto): DisposePendingClaimBoostRequests	S2C/push	1	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	ldx	c0bad1ab95976c1829a2a65b43c6e837b16c18c3f46b7937522908d27e001f5b	1:int32 gaih; 2:int32 gaii; 3:int32 gaij; 4:ldv gaik				0	shape-known	C	Locate client feature and capture a journey.
Game	ldz	6ff16a9b14ca815ce2f2024fd394aef1291af17a22467543299b20b0ce928584	1:repeated ldx gaio; 2:int32 gaip; 3:int32 gaiq; 4:int32 gair; 5:ldu gais; 6:int32 gait; 7:int32 gaiu; 8:lbl gaiv; 9:int32 gaiw; 10:int32 gaix; 11:bool gaiy; 12:int64 gaiz	Core.Services.Fight.MarkedCellsService.MarkedCellsService::bfia | fia::bfia	Core.Services.Fight.MarkedCellsService.MarkedCellsService (toca sólo a éste): GenerateMarkEntity, RefreshPortalNumbers		0	shape-known	C	Locate client feature and capture a journey.
Game	lea	cc3328d67edf77052717d5b1836e1ada38678da478ad4521dbad19119be957a3	1:int64 gajd; 2:repeated lfc gaje; 3:lfe gajf; 4:int32 gajg; 5:repeated lec gajh; 6:string gaji; 7:repeated lli gajj; 8:int64 gajk; 9:lby gajl; 10:int32 gajm; 11:int32 gajn; 12:string gajo; 13:lhg gajp; 14:len gajq; 15:int64 gajr; 16:repeated lns gajs	faz::bdje | ffc::bdje | kx::.ctor | kx::hmo	fgv (toca a 65 mensajes, y a éste sólo de refilón, a 1 salto): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	leb	3a00358e6a20428ad91610bf53a4800d41feaa9e9ebe24d12a68aa4d0499f236	1:int32 gajw; 2:int64 gajx; 3:int64 gajy; 4:int32 gajz				0	shape-known	C	Locate client feature and capture a journey.
Game	lec	ebc0375a43c1a547d5e7c54c3b0e480c66e13762bde3cb422ad463acb570b39a	1:int32 gakd; 2:bool gake; 3:llk gakf; 4:repeated string gakg; 5:llk gakh	Core.UILogic.Inventory.Inventory::AddObjectItem | Core.UILogic.Inventory.Inventory::ModifyObjectItem | Core.UILogic.Inventory.Inventory::InitializeFromObjectItems | Core.UILogic.Inventory.Uis.WatchEquipmentUI::UpdateDisplay	me (toca a 2 mensajes): dragOwner | Core.UILogic.Inventory.Inventory (toca a 2 mensajes): objectNumber, hookLock, SetKamas, ResetItems, RegisterUidIntoGid, InitializeFromObjectItems, InitializeFromCosmeticItems, AddObjectItem, AddItemWrapperWithGid, AddStorableItem, AddItem, AddItemWithGid		0	shape-known	B	Locate client feature and capture a journey.
Game	led	708dea67f4de9fccec0a4703652b4aa0ecea1c7f3cff53522b3426e60dabec19	1:int32 gakl; 2:int32 gakm; 3:lhg gakn; 4:int32 gako	fl::djo | fl::idb | fl::lbq | fl::muy			0	shape-known	C	Locate client feature and capture a journey.
Game	lee	e42ffbfd8df312f359701016cde066032ac4ba6c6c82a9b8ee7475497b5ea3b7	1:int32 gaks; 2:int64 gakt				0	shape-known	C	Locate client feature and capture a journey.
Game	lef	e448a4f47de101a08a203581af4d1ddb8942a6cc5b9db4c13aa9a00b45ac515d	1:int32 gakx; 2:int32 gaky; 3:optional int64 gakz; 4:int32 galb; 5:int32 galc; 6:int32 gald; 7:int32 gale; 8:int32 galf; 9:int32 galg				0	shape-known	C	Locate client feature and capture a journey.
Game	leg	cece8ae46eee8e67dac4b2c7261d827f26b4df1a38565c9d7d9986176734feb6	1:string galk; 2:int64 gall; 3:string galm; 4:int64 galn				0	shape-known	C	Locate client feature and capture a journey.
Game	lej	a1c4a402e8a8e5328c2862f7b6b595fb928926223deda91a4d06291f7ba01203	1:leh galr; 2:int32 gals; 3:int32 galt; 4:int64 galu				0	shape-known	C	Locate client feature and capture a journey.
Game	lek	1204c01458d18128e46785c79cde803d2ee923d3fac245e7fd33e30b139fc8ba	1:repeated string galy; 2:map<string, int64> galz				0	shape-known	C	Locate client feature and capture a journey.
Game	lel	932ca61fd6fbe70435d52ca3006028bec87b07e8c25611ab09718e9d2a379269	1:lmn gamd; 2:int64 gamf; 3:int32 gamg; 4:int32 gamh; 5:int32 gami				0	shape-known	C	Locate client feature and capture a journey.
Game	len	093e1686f674fe8c61ab569adcfdca99704780f2fd0c2208da79658125ab2e48	1:lek gamm; 2:lld gamn; 3:optional string gamo; 4:string gamq; 5:string gamr; 6:lel gams	fgv::bevm | fgv::bexk | fgv::dcc | fgv::ece	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked | hbr (toca a 10 mensajes): InfoMetadata		0	shape-known	C	Locate client feature and capture a journey.
Game	leo	bdf6432949b82d471b7e9e6e261fd79d86cb93d8903fb84a463a36a38a7406c2	1:int64 gamw; 2:int32 gamx; 3:optional string gamy; 4:int32 gana; 5:optional string ganb; 6:lfy gand; 7:int32 gane				0	shape-known	C	Locate client feature and capture a journey.
Game	leq	7bcbf2e1dcba4ceb2401b596725077da36d2da6487a72c532919acd9d039a237	1:leo gani; 2:string ganj; 3:lld gank	giv::bkiy | gis::bkiy | giw::bkiy			0	shape-known	C	Locate client feature and capture a journey.
Game	les	b5a6a4171bcc9dde310a49d23951dd38f0bceba45f7c09f60ebb197ffe466145	1:leq gano; 2:int32 ganp; 3:string ganq; 4:int32 ganr	jo::Update | eqx::bbod | eqx::gad | eqx::hsi	ehl (toca a 25 mensajes, y a éste sólo de refilón, a 2 saltos): WaitForAddingObject, WaitForDroppingObjects, WaitProcessMapComplementaryInfo		0	shape-known	C	Locate client feature and capture a journey.
Game	let	f07c1b05ea1dde9f93c4d51ba06550c0e1840866de6a44816cad15d23f0d5766	1:int32 ganv; 2:int32 ganw; 3:optional int32 ganx	dt+ds::cjb | dt+ds::mcj | dt+ds::msf | dt+ds::nax	ehl (toca a 25 mensajes, y a éste sólo de refilón, a 2 saltos): WaitForAddingObject, WaitForDroppingObjects, WaitProcessMapComplementaryInfo		0	shape-known	C	Locate client feature and capture a journey.
Game	lev	cd3bbc7f21876731e7747cc36dace8c8482add4255a2b02cdace29d31e9927a2	1:bool gaoc; 2:optional int32 gaod; 3:repeated let gaof; 4:repeated let gaog; 5:int32 gaoh; 6:int32 gaoi	ehl+<WaitProcessMapComplementaryInfo>d__31::MoveNext | dt::bvr | dt::kww | dt::msh	ehl (toca a 25 mensajes, y a éste sólo de refilón, a 1 salto): WaitForAddingObject, WaitForDroppingObjects, WaitProcessMapComplementaryInfo		0	shape-known	C	Locate client feature and capture a journey.
Game	ley	e4e565a6b8d21d5f7417ca547fbdc5363beed15c6c08fe499b7b8ffb1f49477e	1:optional int32 gaom; 2:int64 gaoo; 3:lew gaop; 4:int64 gaoq; 5:len gaor; 6:lno gaos	gjb::bkix | gjb::bkiy | ku::fhn | ku::ibu			0	shape-known	C	Locate client feature and capture a journey.
Game	lfa	5c93f0746ea6aa363879293990e457f0952bd88f3e279cae5ec353dd9f4a1823	1:map<string, int32> gaow; 2:int64 gaox; 3:int64 gaoy; 4:int64 gaoz; 5:repeated int32 gapa; 6:map<string, int64> gapb; 7:optional string gapc				0	shape-known	C	Locate client feature and capture a journey.
Game	lfc	ea510c298de6487fcc95b325acf2d418b125137ea2f816e915ea3b96fb12d74d	1:lfa gaph; 3:optional int32 gapi; 2:leb gapk; 4:lee gapl	kx::hmo | kx::nxi | ffc::bdje | kx::.ctor	fgv (toca a 65 mensajes, y a éste sólo de refilón, a 2 saltos): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	lfd	66e6630615742edee984040dfbfcb063cae81a464c3e2055829e244a5ce2a8d0	1:repeated lns gapq; 2:repeated lli gapr; 3:string gaps				0	shape-known	C	Locate client feature and capture a journey.
Game	lfe	17f8e2979502d2e6c57e79cace778202108268c84ad953ff86969af4f810b081	1:int32 gapw; 2:int32 gapx	hbp::bnnh | hbp::bnmm | hba::bnhb | hba::cqv	hbp (toca a 6 mensajes): ParsedMapInfo | hba (toca a 3 mensajes, y a éste sólo de refilón, a 2 saltos): FlushCachedMessage		0	shape-known	C	Locate client feature and capture a journey.
Game	lff	3a03403abd399115f5d646fbba86b8fb02ed4a0d99a58303f0c2e75fc9541337	1:lhd gaqb; 2:int64 gaqc; 3:int32 gaqd	guf::Update | guf::big | guf::bltn | guf::don			0	shape-known	C	Locate client feature and capture a journey.
Game	lfg	a18fe49b5c47a134af2433e92ae957fe326896e9f813efe7dc493ad1613bf0d3	1:repeated int32 gaqh; 2:repeated int32 gaqi	eoi::bahj | eoi::bahi | eoi::brg | eoi::fpo	eoi (toca a 5 mensajes): DelayUntilLoaded, PrepareAndDispatchFightMapData		0	shape-known	C	Locate client feature and capture a journey.
Game	lfh	39f24839c15af2532e682ed74ee663c45c8c55de403628f749c1e087b4c36667	1:int32 gaqm	eql::baze | eql::fqa			0	shape-known	C	Locate client feature and capture a journey.
Game	lfi	d3cb5a1ebde9bde0b3e3eb7aa162f6f834019141bc5561b42bbd2c2c5c504930	1:string gaqq; 2:string gaqr				0	shape-known	C	Locate client feature and capture a journey.
Game	lfj	06edf3d1f0b75ebf6b3a05cd91c346317cbc65381d39244c5748ed8e3d86ab26	1:string gaqv; 2:bool gaqw	eql::baze | eql::fqa			0	shape-known	C	Locate client feature and capture a journey.
Game	lfk	15b4b6e423fa85db64314963578b7c15390228b5d4a3511512a9f2aa39b679e7					0	shape-known	C	Locate client feature and capture a journey.
Game	lfm	d424b18c8968ed7bb8dd1f848b36dffbd7017d2eae9063888a78258a81f09193	1:int64 gard; 2:lfk gare; 3:int64 garf; 4:repeated lng garg				0	shape-known	C	Locate client feature and capture a journey.
Game	lfo	0cc6ed15d05c6e28ba7aac343a550edf522883a8b9f58a5d2154e97965a6afad	1:int32 gark; 2:int32 garl; 3:lfm garm	eaa::uoz	eaa (toca a 8 mensajes): AuctionHouse, AuctionHouseTab, GrimoireTab, EncyclopediaTab, EstateAgencyTab		0	shape-known	C	Locate client feature and capture a journey.
Game	lfq	b4727ff8066e6875b9d5a98a1fd481af4088bd26c895b586b60ac84ddf8d2b3a	1:repeated int64 garq; 2:lhg garr; 3:optional lbo gars				0	shape-known	C	Locate client feature and capture a journey.
Game	lfr	f0e8fe4e25a03c23b59a23535f18181d72d96cc842d39a6045d4ae4f97f125c6	1:repeated string garx; 2:int32 gary; 3:int32 garz; 4:int32 gasa				0	shape-known	C	Locate client feature and capture a journey.
Game	lft	91cc3aca52f1f37252a2a3ef8c1ae0de32bbcbad52c4f5d532eae913881d8549	1:int32 gase; 4:int32 gasf; 2:lfq gasg; 3:lfr gash				0	shape-known	C	Locate client feature and capture a journey.
Game	lfu	3357bba682ea8754fb4caeb131a7bc57c6ac248ead71d1e093895425dd6145ff	1:optional bool gasm; 2:bool gaso; 3:int64 gasp; 4:repeated bool gasq; 5:int32 gasr; 6:int64 gass				0	shape-known	C	Locate client feature and capture a journey.
Game	lfv	c27445ff306c9a4b1d6d2cd53aa3dc018a1fc05104e6042e4b0fca159f80cf96	1:int32 gasw; 2:int32 gasx; 3:lnk gasy				0	shape-known	C	Locate client feature and capture a journey.
Game	lfx	83c1bcdfa93488d58d91955a5aab32c499b72122e908f5bc48e89201f43b0223	1:int32 gatc; 2:lfv gatd; 3:lhg gate; 4:lfu gatf; 5:int32 gatg	lh::.ctor | lh::bez | lh::nzh | ffl::beci			0	shape-known	C	Locate client feature and capture a journey.
Game	lfy	c7784b203f068ebb59adb64450ade68f05f44730eb2a2752c524fc5c0b12f127	1:int64 gatk; 2:string gatl; 3:int32 gatm; 4:repeated int32 gatn; 5:lbs gato; 6:repeated int32 gatp; 7:bool gatq; 8:string gatr; 9:int32 gats; 10:int32 gatt; 11:bool gatu; 12:bool gatv; 13:string gatw; 14:bool gatx	jm::hsa | jm::jaq | jm::npn | jm::npo	ffr (toca a 54 mensajes, y a éste sólo de refilón, a 1 salto): DisposePendingClaimBoostRequests		0	shape-known	C	Locate client feature and capture a journey.
Game	lfz	3a5243121a027dd75bf48afe21b7713f3fb1eddfe09a873a8330eedb073f40fe	1:int32 gaub; 2:int32 gauc; 3:int32 gaud				0	shape-known	C	Locate client feature and capture a journey.
Game	lgc	b04071578c67b91d7162ea5a760ea8da37df0cf6ecd2e1dddb8fb23c14549a3f	1:string gauh	eaj::AddFriend | ffd::bdxx | ffd::dld | ffd::mra	hba (toca a 3 mensajes): FlushCachedMessage | eaa (toca a 8 mensajes, y a éste sólo de refilón, a 1 salto): AuctionHouse, AuctionHouseTab, GrimoireTab, EncyclopediaTab, EstateAgencyTab		0	shape-known	C	Locate client feature and capture a journey.
Game	lgd	a118967263ccb6866967eb0532892ebead82150262e5f416b641e80bc14973c0	1:string gaul; 2:int32 gaum; 3:string gaun	eaj::AddFriend | gji::bklc | eaa::upb | eag::cpn	eaa (toca a 8 mensajes, y a éste sólo de refilón, a 1 salto): AuctionHouse, AuctionHouseTab, GrimoireTab, EncyclopediaTab, EstateAgencyTab | eaj (toca a 2 mensajes, y a éste sólo de refilón, a 1 salto): Invite, AddFriend		0	shape-known	C	Locate client feature and capture a journey.
Game	lgf	7227c56cd230c73466af3154a0fbca7679bd2891d5b24749ed6bbe127301ffda	1:lgb gaur; 2:lgd gaus; 3:lgd gaut; 4:lgc gauu	eaj::AddFriend | ffd::bdxx | ffd::dld | ffd::mra	hba (toca a 3 mensajes): FlushCachedMessage | eaa (toca a 8 mensajes, y a éste sólo de refilón, a 1 salto): AuctionHouse, AuctionHouseTab, GrimoireTab, EncyclopediaTab, EstateAgencyTab		0	shape-known	C	Locate client feature and capture a journey.
Game	lgg	655706d664045e31ed6a4df98f49607971e4383d20f2c179ff00565844ea2673	1:string gauz; 2:string gava				0	shape-known	C	Locate client feature and capture a journey.
Game	lgi	2c7c0ffbda886f5b2a9b06ccf71d53099b80823840103c54503b00c2a1937fb5	1:int32 gave; 2:string gavf; 3:lgg gavg				0	shape-known	C	Locate client feature and capture a journey.
Game	lgj	642a20399a7c7f74de41424fae64e3ea8f6febe21013951797ac33447e1c4067	1:optional int64 gavk				0	shape-known	C	Locate client feature and capture a journey.
Game	lgl	e602aa49f4b6b2512be8e0f08183b7c7b578c2ee163f49f3dbaaebedd6f7d586	1:int64 gavp; 2:int32 gavq; 3:lgj gavr; 4:int32 gavs; 5:int32 gavt	eaa::uoz | fy::mvs	eaa (toca a 8 mensajes): AuctionHouse, AuctionHouseTab, GrimoireTab, EncyclopediaTab, EstateAgencyTab		0	shape-known	C	Locate client feature and capture a journey.
Game	lgm	6117d72d24b23bdf88a1b33ef417b8c1b9dd4e9c2bd19efb3db50720d00a4039	1:int32 gavx; 2:string gavy; 3:lba gavz; 4:int64 gawa; 5:string gawb; 6:string gawc; 7:int64 gawd; 8:string gawe; 9:lcf gawf; 10:int32 gawg	ig::dho | ig::ety | ig::huf | ig::lyn	fgv (toca a 65 mensajes, y a éste sólo de refilón, a 2 saltos): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	lgp	d877e922c03589f7248eb9ece1065201d1fd27006d37e12d6894cc1efdba69d4	1:int64 gawk; 2:lgn gawl	fw::mvp | fw::obv			0	shape-known	C	Locate client feature and capture a journey.
Game	lgr	bee1b7ecc9e430977a6313739c068bf39823ae36907dc09d71fa199fc01de1f1	1:int32 gawp; 3:lba gawq; 4:bool gawr; 5:int32 gaws; 8:bool gawt; 9:int32 gawu; 10:int64 gawv; 2:lpy gaww; 6:lgu gawx; 7:lms gawy; 11:lnv gawz	ff::bmu | ff::ipa | ff::mur | ff::mus			0	shape-known	C	Locate client feature and capture a journey.
Game	lgs	2b42c5a978f7dfaf71a6c3bdba11b7dad953b88b610f16265fdfb632bad2875d	1:optional int32 gaxe; 2:lbo gaxg; 3:optional int64 gaxh; 4:optional int64 gaxj	fjw::bfwc | fjw::epc | fjw::eyw | fjw::hni	fjw (toca a 15 mensajes): DelayPlacementDisplay		0	shape-known	C	Locate client feature and capture a journey.
Game	lgt	96817a5f8c81cdaf1f0c36ea7ade18f4feccd3b7c82c8df51dafabf0c57181e8	1:int32 gaxo; 2:int64 gaxp; 3:map<string, int32> gaxq; 4:int32 gaxr				0	shape-known	C	Locate client feature and capture a journey.
Game	lgu	c23ed264b6668cc48c7a68952eeb79ac45f1a3dd93dfe70a322f8543406fb29b	1:string gaxv				0	shape-known	C	Locate client feature and capture a journey.
Game	lgw	627a82e8136cd882272e421a63b9dbdc8814510e728c14a1afc583cd4a98e6c4	2:lbh gaxz; 3:int64 gaya; 4:laz gayb; 6:lbl gayc; 7:int32 gayd; 1:lcu gaye; 5:lmt gayf	eic::.ctor | er::jye | er::mto | fjw::bfwg	fjw (toca a 15 mensajes): DelayPlacementDisplay | ehl (toca a 25 mensajes, y a éste sólo de refilón, a 2 saltos): WaitForAddingObject, WaitForDroppingObjects, WaitProcessMapComplementaryInfo		0	shape-known	C	Locate client feature and capture a journey.
